Date,Seasonal Factors,Weather,Public Holidays,Doctors,Nurses,Patients,Emergency Cases,ICU Admissions,Discharge Count,Available Beds
2020-04-23,Summer,Sunny,0,80,200,304,31,29,216,412
2020-04-24,Summer,Heatwave,0,85,219,317,42,31,278,461
2020-04-25,Summer,Sunny,0,79,190,318,61,27,275,457
2020-04-26,Summer,Heatwave,0,79,212,310,50,27,264,454
2020-04-27,Summer,Sunny,0,79,169,289,44,24,229,440
2020-04-28,Summer,Sunny,0,86,217,324,53,25,254,430
2020-04-29,Summer,Sunny,0,74,186,324,42,25,254,430
2020-04-30,Summer,Sunny,0,88,201,296,31,29,222,426
2020-05-01,Summer,Sunny,0,74,206,280,35,24,230,450
2020-05-02,Summer,Sunny,0,76,203,281,37,23,200,419
2020-05-03,Summer,Heatwave,1,83,198,354,52,21,294,440
2020-05-04,Summer,Heatwave,0,85,181,323,45,31,259,436
2020-05-05,Summer,Sunny,0,72,186,299,45,22,258,459
2020-05-06,Summer,Sunny,0,74,214,295,35,28,263,468
2020-05-07,Summer,Sunny,0,81,191,255,30,21,223,468
2020-05-08,Summer,Sunny,0,91,198,297,40,15,250,453
2020-05-09,Summer,Sunny,0,86,177,270,39,20,212,442
2020-05-10,Summer,Cloudy,0,78,212,303,40,28,225,422
2020-05-11,Summer,Sunny,0,67,180,329,51,17,274,445
2020-05-12,Summer,Sunny,0,80,213,275,36,25,203,428
2020-05-13,Summer,Sunny,0,81,184,305,35,24,214,409
2020-05-14,Summer,Sunny,0,78,215,324,60,16,263,439
2020-05-15,Summer,Heatwave,0,75,200,305,36,20,237,432
2020-05-16,Summer,Sunny,0,80,191,286,56,14,250,464
2020-05-17,Summer,Sunny,0,75,224,300,59,15,248,448
2020-05-18,Summer,Heatwave,0,89,198,323,54,30,267,444
2020-05-19,Summer,Sunny,0,87,194,306,45,26,262,456
2020-05-20,Summer,Heatwave,0,83,213,299,53,19,229,430
2020-05-21,Summer,Sunny,1,80,177,348,65,19,310,462
2020-05-22,Summer,Sunny,0,76,162,312,53,16,232,420
2020-05-23,Summer,Heatwave,0,79,217,269,29,25,235,466
2020-05-24,Summer,Sunny,0,88,187,315,31,25,277,462
2020-05-25,Summer,Sunny,0,84,212,323,38,18,228,405
2020-05-26,Summer,Sunny,0,81,200,269,31,22,222,453
2020-05-27,Summer,Sunny,0,84,182,243,28,24,206,463
2020-05-28,Summer,Heatwave,0,82,209,273,41,24,243,470
2020-05-29,Summer,Cloudy,0,81,193,297,45,21,222,425
2020-05-30,Summer,Cloudy,0,84,183,325,55,29,264,439
2020-05-31,Summer,Heatwave,1,82,184,297,35,25,253,456
2020-06-01,Monsoon,Rainy,0,84,174,373,40,20,272,399
2020-06-02,Monsoon,Rainy,0,80,206,287,47,27,249,462
2020-06-03,Monsoon,Rainy,0,78,185,364,54,34,284,420
2020-06-04,Monsoon,Rainy,0,77,199,349,58,27,288,439
2020-06-05,Monsoon,Rainy,0,76,197,412,56,31,291,379
2020-06-06,Monsoon,Cloudy,0,71,185,312,54,19,232,420
2020-06-07,Monsoon,Rainy,1,75,177,379,63,34,301,422
2020-06-08,Monsoon,Rainy,0,75,238,312,51,22,236,424
2020-06-09,Monsoon,Rainy,0,77,199,346,35,27,308,462
2020-06-10,Monsoon,Cloudy,0,87,227,317,58,18,272,455
2020-06-11,Monsoon,Storm,0,79,217,417,57,25,364,447
2020-06-12,Monsoon,Storm,0,81,195,351,39,34,278,427
2020-06-13,Monsoon,Rainy,0,81,202,354,62,26,281,427
2020-06-14,Monsoon,Cloudy,0,87,202,358,53,32,308,450
2020-06-15,Monsoon,Rainy,0,77,227,331,34,30,257,426
2020-06-16,Monsoon,Cloudy,0,78,212,386,68,38,307,421
2020-06-17,Monsoon,Rainy,0,79,187,376,53,37,302,426
2020-06-18,Monsoon,Rainy,0,85,205,382,67,27,313,431
2020-06-19,Monsoon,Rainy,0,86,212,329,57,32,273,444
2020-06-20,Monsoon,Storm,0,82,182,388,42,26,324,436
2020-06-21,Monsoon,Rainy,0,86,207,385,62,30,303,418
2020-06-22,Monsoon,Cloudy,0,80,220,354,48,32,268,414
2020-06-23,Monsoon,Rainy,0,79,187,382,59,36,337,455
2020-06-24,Monsoon,Rainy,0,85,189,366,39,27,316,450
2020-06-25,Monsoon,Rainy,1,82,217,340,53,24,238,398
2020-06-26,Monsoon,Rainy,0,76,194,355,63,30,284,429
2020-06-27,Monsoon,Rainy,0,84,185,347,68,25,261,414
2020-06-28,Monsoon,Rainy,0,78,213,362,47,30,299,437
2020-06-29,Monsoon,Storm,0,78,208,385,44,34,308,423
2020-06-30,Monsoon,Rainy,1,84,201,338,46,31,238,400
2020-07-01,Monsoon,Cloudy,0,79,216,348,35,21,294,446
2020-07-02,Monsoon,Rainy,0,81,217,339,47,26,255,416
2020-07-03,Monsoon,Cloudy,0,83,198,340,65,17,255,415
2020-07-04,Monsoon,Rainy,0,76,229,339,40,30,239,400
2020-07-05,Monsoon,Rainy,0,81,223,361,53,20,312,451
2020-07-06,Monsoon,Rainy,0,86,170,373,58,34,304,431
2020-07-07,Monsoon,Rainy,0,75,184,368,43,25,293,425
2020-07-08,Monsoon,Cloudy,0,82,166,364,48,21,303,439
2020-07-09,Monsoon,Rainy,0,75,195,375,71,33,288,413
2020-07-10,Monsoon,Rainy,0,85,181,419,54,25,341,422
2020-07-11,Monsoon,Cloudy,0,85,187,363,59,25,272,409
2020-07-12,Monsoon,Rainy,0,78,216,385,43,30,274,389
2020-07-13,Monsoon,Storm,0,91,173,384,64,26,311,427
2020-07-14,Monsoon,Rainy,0,85,201,404,51,23,300,396
2020-07-15,Monsoon,Cloudy,1,83,201,394,48,27,334,440
2020-07-16,Monsoon,Rainy,0,83,198,338,37,19,267,429
2020-07-17,Monsoon,Rainy,0,84,201,367,38,31,275,408
2020-07-18,Monsoon,Rainy,0,75,166,366,72,21,300,434
2020-07-19,Monsoon,Cloudy,1,80,187,400,56,29,289,389
2020-07-20,Monsoon,Rainy,0,81,223,338,60,26,288,450
2020-07-21,Monsoon,Rainy,0,77,182,391,75,38,309,418
2020-07-22,Monsoon,Storm,0,82,224,360,43,19,310,450
2020-07-23,Monsoon,Cloudy,0,86,178,380,71,36,276,396
2020-07-24,Monsoon,Cloudy,0,77,177,367,62,22,284,417
2020-07-25,Monsoon,Cloudy,0,79,185,363,57,33,267,404
2020-07-26,Monsoon,Rainy,0,75,216,365,66,19,259,394
2020-07-27,Monsoon,Rainy,0,71,191,376,41,37,335,459
2020-07-28,Monsoon,Storm,0,83,205,408,51,36,344,436
2020-07-29,Monsoon,Cloudy,0,79,201,309,34,16,236,427
2020-07-30,Monsoon,Rainy,0,80,199,373,70,22,279,406
2020-07-31,Monsoon,Rainy,0,75,219,361,39,27,267,406
2020-08-01,Monsoon,Cloudy,1,79,211,375,74,28,265,390
2020-08-02,Monsoon,Rainy,1,85,182,320,35,26,230,410
2020-08-03,Monsoon,Rainy,0,80,195,374,62,27,269,395
2020-08-04,Monsoon,Rainy,0,80,226,356,59,30,296,440
2020-08-05,Monsoon,Rainy,0,81,204,339,65,22,277,438
2020-08-06,Monsoon,Storm,0,73,177,361,47,21,293,432
2020-08-07,Monsoon,Rainy,0,83,178,352,46,18,298,446
2020-08-08,Monsoon,Storm,1,73,213,336,62,22,252,416
2020-08-09,Monsoon,Rainy,0,75,210,362,71,25,278,416
2020-08-10,Monsoon,Rainy,1,74,186,394,40,32,285,391
2020-08-11,Monsoon,Storm,0,79,211,346,56,31,282,436
2020-08-12,Monsoon,Rainy,0,78,223,366,45,22,324,458
2020-08-13,Monsoon,Rainy,0,79,221,362,62,27,315,453
2020-08-14,Monsoon,Rainy,0,75,224,386,68,23,313,427
2020-08-15,Monsoon,Rainy,0,85,208,357,62,34,295,438
2020-08-16,Monsoon,Rainy,0,84,197,380,54,31,341,461
2020-08-17,Monsoon,Cloudy,0,79,193,352,40,29,282,430
2020-08-18,Monsoon,Storm,0,77,199,409,64,31,357,448
2020-08-19,Monsoon,Cloudy,0,77,186,349,62,22,279,430
2020-08-20,Monsoon,Rainy,0,78,194,342,65,20,242,400
2020-08-21,Monsoon,Rainy,0,72,219,357,51,29,316,459
2020-08-22,Monsoon,Rainy,0,75,175,341,42,32,246,405
2020-08-23,Monsoon,Rainy,0,84,176,328,36,19,275,447
2020-08-24,Monsoon,Rainy,0,81,212,378,67,29,282,404
2020-08-25,Monsoon,Rainy,0,88,194,283,43,21,249,466
2020-08-26,Monsoon,Cloudy,0,78,171,342,57,28,253,411
2020-08-27,Monsoon,Rainy,0,78,199,326,37,25,237,411
2020-08-28,Monsoon,Rainy,0,77,196,363,36,23,285,422
2020-08-29,Monsoon,Cloudy,1,78,193,325,63,27,259,434
2020-08-30,Monsoon,Rainy,0,76,210,373,67,23,322,449
2020-08-31,Monsoon,Cloudy,0,81,180,376,52,31,320,444
2020-09-01,Post Monsoon,Sunny,0,80,200,279,40,18,213,434
2020-09-02,Post Monsoon,Humid,1,77,196,344,66,18,267,423
2020-09-03,Post Monsoon,Sunny,0,86,200,332,40,18,270,438
2020-09-04,Post Monsoon,Sunny,0,89,174,343,61,31,277,434
2020-09-05,Post Monsoon,Sunny,0,85,192,283,28,15,246,463
2020-09-06,Post Monsoon,Sunny,0,82,200,279,52,18,221,442
2020-09-07,Post Monsoon,Sunny,0,83,208,357,56,22,313,456
2020-09-08,Post Monsoon,Cloudy,0,89,227,299,44,15,221,422
2020-09-09,Post Monsoon,Sunny,0,83,212,306,52,24,267,461
2020-09-10,Post Monsoon,Sunny,0,77,206,335,35,30,254,419
2020-09-11,Post Monsoon,Humid,0,81,219,290,34,28,248,458
2020-09-12,Post Monsoon,Sunny,0,83,195,313,44,30,254,441
2020-09-13,Post Monsoon,Sunny,0,75,223,342,55,17,299,457
2020-09-14,Post Monsoon,Cloudy,0,78,216,284,32,17,211,427
2020-09-15,Post Monsoon,Sunny,0,85,193,307,42,21,257,450
2020-09-16,Post Monsoon,Sunny,0,70,228,291,36,27,253,462
2020-09-17,Post Monsoon,Humid,0,73,206,300,49,20,256,456
2020-09-18,Post Monsoon,Humid,0,79,232,349,66,27,283,434
2020-09-19,Post Monsoon,Cloudy,1,81,204,375,43,31,313,438
2020-09-20,Post Monsoon,Humid,0,73,191,326,38,21,241,415
2020-09-21,Post Monsoon,Cloudy,1,79,188,353,56,27,262,409
2020-09-22,Post Monsoon,Cloudy,0,85,194,332,48,17,250,418
2020-09-23,Post Monsoon,Sunny,0,80,191,303,52,22,262,459
2020-09-24,Post Monsoon,Cloudy,0,84,219,325,41,22,238,413
2020-09-25,Post Monsoon,Sunny,1,77,199,307,47,20,233,426
2020-09-26,Post Monsoon,Cloudy,0,75,175,296,41,18,261,465
2020-09-27,Post Monsoon,Cloudy,0,84,203,317,40,28,269,452
2020-09-28,Post Monsoon,Sunny,0,81,201,293,50,27,248,455
2020-09-29,Post Monsoon,Sunny,0,74,192,288,51,27,227,439
2020-09-30,Post Monsoon,Humid,0,75,204,302,40,21,253,451
2020-10-01,Post Monsoon,Sunny,0,87,199,348,56,21,282,434
2020-10-02,Post Monsoon,Sunny,0,75,209,358,42,19,255,397
2020-10-03,Post Monsoon,Cloudy,0,84,208,319,57,26,260,441
2020-10-04,Post Monsoon,Cloudy,0,77,205,334,42,22,264,430
2020-10-05,Post Monsoon,Cloudy,0,79,180,305,35,19,220,415
2020-10-06,Post Monsoon,Sunny,0,81,231,268,51,18,206,438
2020-10-07,Post Monsoon,Sunny,0,69,176,297,42,23,261,464
2020-10-08,Post Monsoon,Sunny,0,72,198,312,51,18,268,456
2020-10-09,Post Monsoon,Sunny,0,80,183,323,58,31,285,462
2020-10-10,Post Monsoon,Sunny,0,76,205,317,53,27,267,450
2020-10-11,Post Monsoon,Cloudy,0,84,202,312,48,16,257,445
2020-10-12,Post Monsoon,Cloudy,0,71,197,305,41,19,221,416
2020-10-13,Post Monsoon,Humid,0,82,222,328,62,17,236,408
2020-10-14,Post Monsoon,Sunny,0,73,216,285,32,17,213,428
2020-10-15,Post Monsoon,Humid,0,78,195,340,64,21,259,419
2020-10-16,Post Monsoon,Cloudy,1,74,212,325,55,27,266,441
2020-10-17,Post Monsoon,Humid,1,89,223,391,61,33,342,451
2020-10-18,Post Monsoon,Cloudy,0,73,216,312,41,16,273,461
2020-10-19,Post Monsoon,Cloudy,0,79,197,307,35,24,256,449
2020-10-20,Post Monsoon,Humid,0,71,176,305,44,29,248,443
2020-10-21,Post Monsoon,Cloudy,1,87,204,328,58,26,245,417
2020-10-22,Post Monsoon,Sunny,0,82,210,335,58,32,297,462
2020-10-23,Post Monsoon,Cloudy,0,80,188,318,52,21,265,447
2020-10-24,Post Monsoon,Sunny,0,87,200,344,68,25,277,433
2020-10-25,Post Monsoon,Humid,0,80,198,331,65,24,238,407
2020-10-26,Post Monsoon,Cloudy,0,81,220,320,44,30,276,456
2020-10-27,Post Monsoon,Sunny,0,80,227,329,39,22,253,424
2020-10-28,Post Monsoon,Cloudy,0,82,217,349,51,34,307,458
2020-10-29,Post Monsoon,Sunny,0,77,198,336,61,25,246,410
2020-10-30,Post Monsoon,Cloudy,0,78,217,327,47,19,232,405
2020-10-31,Post Monsoon,Cloudy,0,84,209,330,44,18,259,429
2020-11-01,Post Monsoon,Cloudy,0,81,198,291,50,17,208,417
2020-11-02,Post Monsoon,Cloudy,0,79,231,384,63,19,273,389
2020-11-03,Post Monsoon,Humid,0,72,188,333,65,28,280,447
2020-11-04,Post Monsoon,Cloudy,0,87,209,335,51,25,251,416
2020-11-05,Post Monsoon,Cloudy,0,76,212,319,62,27,264,445
2020-11-06,Post Monsoon,Sunny,0,84,195,262,33,23,213,451
2020-11-07,Post Monsoon,Cloudy,0,80,208,313,58,30,227,414
2020-11-08,Post Monsoon,Sunny,0,73,214,321,43,17,249,428
2020-11-09,Post Monsoon,Humid,0,86,203,299,54,17,213,414
2020-11-10,Post Monsoon,Sunny,0,81,207,299,57,23,234,435
2020-11-11,Post Monsoon,Humid,0,86,201,311,50,17,229,418
2020-11-12,Post Monsoon,Sunny,0,79,211,339,58,18,243,404
2020-11-13,Post Monsoon,Cloudy,0,83,196,351,68,29,267,416
2020-11-14,Post Monsoon,Sunny,0,71,195,324,44,27,227,403
2020-11-15,Post Monsoon,Sunny,0,77,200,305,46,28,259,454
2020-11-16,Post Monsoon,Sunny,0,73,217,310,58,29,226,416
2020-11-17,Post Monsoon,Humid,0,78,173,322,53,23,265,443
2020-11-18,Post Monsoon,Sunny,0,82,186,325,60,32,281,456
2020-11-19,Post Monsoon,Humid,1,76,234,350,56,18,309,459
2020-11-20,Post Monsoon,Sunny,0,84,204,309,53,28,250,441
2020-11-21,Post Monsoon,Sunny,0,75,193,333,33,22,285,452
2020-11-22,Post Monsoon,Sunny,0,84,211,331,44,31,261,430
2020-11-23,Post Monsoon,Cloudy,0,86,188,310,54,18,247,437
2020-11-24,Post Monsoon,Humid,0,85,168,277,38,24,224,447
2020-11-25,Post Monsoon,Sunny,0,78,205,297,40,21,247,450
2020-11-26,Post Monsoon,Cloudy,0,69,189,359,70,24,299,440
2020-11-27,Post Monsoon,Cloudy,0,82,201,277,43,14,237,460
2020-11-28,Post Monsoon,Sunny,0,79,204,352,41,30,289,437
2020-11-29,Post Monsoon,Cloudy,0,75,202,276,40,16,241,465
2020-11-30,Post Monsoon,Cloudy,0,77,174,300,45,21,252,452
2020-12-01,Winter,Cold,0,87,200,330,65,18,292,462
2020-12-02,Winter,Fog,0,74,206,384,65,30,326,442
2020-12-03,Winter,Cold,0,82,178,340,51,20,288,448
2020-12-04,Winter,Fog,0,81,177,334,47,26,291,457
2020-12-05,Winter,Fog,0,78,183,316,60,30,262,446
2020-12-06,Winter,Cloudy,0,83,211,353,58,33,259,406
2020-12-07,Winter,Cold,0,88,170,327,44,19,234,407
2020-12-08,Winter,Fog,0,78,212,334,48,18,254,420
2020-12-09,Winter,Fog,0,78,205,331,42,17,285,454
2020-12-10,Winter,Cold,0,83,196,357,69,32,251,394
2020-12-11,Winter,Fog,1,84,177,379,64,23,276,397
2020-12-12,Winter,Fog,0,79,188,317,44,20,228,411
2020-12-13,Winter,Fog,0,78,211,324,38,19,229,405
2020-12-14,Winter,Sunny,0,68,218,321,37,29,276,455
2020-12-15,Winter,Cloudy,0,76,184,344,50,34,260,416
2020-12-16,Winter,Cloudy,0,74,217,362,53,31,306,444
2020-12-17,Winter,Cloudy,0,83,210,344,48,31,250,406
2020-12-18,Winter,Cloudy,0,78,199,285,52,23,222,437
2020-12-19,Winter,Cold,0,78,188,358,70,27,258,400
2020-12-20,Winter,Cloudy,1,79,191,326,44,28,228,402
2020-12-21,Winter,Fog,0,75,227,322,41,16,264,442
2020-12-22,Winter,Cloudy,0,87,202,344,60,18,273,429
2020-12-23,Winter,Cloudy,0,86,219,337,48,28,263,426
2020-12-24,Winter,Cold,0,88,203,361,43,24,258,397
2020-12-25,Winter,Cold,0,83,193,324,38,24,264,440
2020-12-26,Winter,Fog,0,79,208,315,40,28,269,454
2020-12-27,Winter,Cloudy,1,88,232,352,35,27,251,399
2020-12-28,Winter,Cloudy,0,76,190,364,70,32,284,420
2020-12-29,Winter,Sunny,0,75,213,355,50,25,270,415
2020-12-30,Winter,Fog,0,76,202,342,37,22,300,458
2020-12-31,Winter,Cloudy,0,82,178,373,43,23,280,407
2021-01-01,Winter,Cold,0,76,177,368,48,20,327,459
2021-01-02,Winter,Sunny,0,79,193,359,55,18,310,451
2021-01-03,Winter,Cold,0,71,205,310,52,16,223,413
2021-01-04,Winter,Cold,0,82,213,359,46,22,285,426
2021-01-05,Winter,Cold,0,72,176,334,65,21,277,443
2021-01-06,Winter,Cloudy,0,75,209,330,58,22,270,440
2021-01-07,Winter,Sunny,1,86,198,342,62,27,285,443
2021-01-08,Winter,Fog,0,85,200,335,44,29,263,428
2021-01-09,Winter,Fog,0,81,208,324,44,19,285,461
2021-01-10,Winter,Sunny,0,81,226,344,52,30,259,415
2021-01-11,Winter,Cold,0,77,204,335,48,19,240,405
2021-01-12,Winter,Cloudy,0,76,179,345,43,34,308,463
2021-01-13,Winter,Cold,1,78,197,373,74,23,309,436
2021-01-14,Winter,Fog,0,72,212,332,61,30,276,444
2021-01-15,Winter,Cloudy,1,81,213,341,42,20,294,453
2021-01-16,Winter,Cloudy,0,80,209,289,54,28,226,437
2021-01-17,Winter,Fog,0,75,192,359,56,32,279,420
2021-01-18,Winter,Fog,0,87,179,341,34,23,303,462
2021-01-19,Winter,Sunny,0,83,208,335,45,23,260,425
2021-01-20,Winter,Fog,0,83,181,369,37,18,264,395
2021-01-21,Winter,Sunny,0,77,210,307,33,19,233,426
2021-01-22,Winter,Fog,0,79,210,341,40,21,298,457
2021-01-23,Winter,Cold,1,83,192,335,49,24,240,405
2021-01-24,Winter,Sunny,0,80,198,356,49,20,300,444
2021-01-25,Winter,Cloudy,1,88,202,304,34,22,228,424
2021-01-26,Winter,Cold,0,78,190,360,50,30,305,445
2021-01-27,Winter,Cloudy,0,77,179,359,46,24,288,429
2021-01-28,Winter,Fog,0,83,199,316,44,19,261,445
2021-01-29,Winter,Fog,1,73,200,361,42,27,270,409
2021-01-30,Winter,Sunny,0,84,220,317,51,16,232,415
2021-01-31,Winter,Cloudy,0,73,188,350,36,23,249,399
2021-02-01,Winter,Cloudy,0,83,216,360,49,27,311,451
2021-02-02,Winter,Cold,0,76,182,314,59,20,264,450
2021-02-03,Winter,Fog,0,82,179,307,43,20,232,425
2021-02-04,Winter,Fog,0,84,195,367,52,33,318,451
2021-02-05,Winter,Cold,1,80,185,408,43,39,353,445
2021-02-06,Winter,Cloudy,0,74,179,352,56,32,256,404
2021-02-07,Winter,Cold,0,75,229,354,68,19,298,444
2021-02-08,Winter,Sunny,0,76,193,331,42,21,251,420
2021-02-09,Winter,Fog,0,70,234,344,47,29,272,428
2021-02-10,Winter,Cold,0,85,185,348,55,34,273,425
2021-02-11,Winter,Fog,0,80,174,335,36,20,274,439
2021-02-12,Winter,Cold,0,74,219,373,72,35,286,413
2021-02-13,Winter,Fog,0,87,189,344,50,29,245,401
2021-02-14,Winter,Sunny,0,76,202,347,38,34,289,442
2021-02-15,Winter,Fog,0,81,179,335,44,18,298,463
2021-02-16,Winter,Sunny,0,75,199,338,46,23,281,443
2021-02-17,Winter,Cold,0,69,179,370,49,27,298,428
2021-02-18,Winter,Sunny,1,73,198,363,61,30,265,402
2021-02-19,Winter,Cold,0,77,192,344,46,28,283,439
2021-02-20,Winter,Sunny,0,84,203,344,45,32,282,438
2021-02-21,Winter,Fog,0,81,209,330,43,30,271,441
2021-02-22,Winter,Cloudy,0,80,203,304,54,16,267,463
2021-02-23,Winter,Sunny,0,69,206,379,49,28,319,440
2021-02-24,Winter,Fog,1,86,198,386,39,27,330,444
2021-02-25,Winter,Fog,0,81,193,371,50,37,282,411
2021-02-26,Winter,Cold,0,79,207,313,40,22,236,423
2021-02-27,Winter,Sunny,0,85,198,376,71,31,278,402
2021-02-28,Winter,Cold,0,86,198,389,57,24,332,443
2021-03-01,Summer,Sunny,0,85,205,326,40,26,273,447
2021-03-02,Summer,Sunny,0,78,184,341,67,20,262,421
2021-03-03,Summer,Sunny,0,74,221,319,39,25,232,413
2021-03-04,Summer,Heatwave,0,84,196,278,49,25,241,463
2021-03-05,Summer,Sunny,0,73,201,312,51,15,242,430
2021-03-06,Summer,Heatwave,0,89,199,274,40,20,202,428
2021-03-07,Summer,Cloudy,0,80,209,285,40,28,207,422
2021-03-08,Summer,Sunny,0,74,205,307,57,17,271,464
2021-03-09,Summer,Heatwave,0,73,199,304,44,17,220,416
2021-03-10,Summer,Sunny,0,73,221,311,42,22,240,429
2021-03-11,Summer,Heatwave,1,80,151,275,37,25,227,452
2021-03-12,Summer,Sunny,0,79,218,296,37,23,231,435
2021-03-13,Summer,Heatwave,0,73,213,313,44,23,248,435
2021-03-14,Summer,Sunny,0,78,172,318,35,17,273,455
2021-03-15,Summer,Sunny,1,73,213,340,36,33,305,465
2021-03-16,Summer,Sunny,0,82,215,306,47,20,242,436
2021-03-17,Summer,Sunny,0,79,208,290,42,18,224,434
2021-03-18,Summer,Heatwave,0,78,176,312,36,22,243,431
2021-03-19,Summer,Sunny,0,73,210,292,32,20,225,433
2021-03-20,Summer,Heatwave,0,78,215,322,36,23,255,433
2021-03-21,Summer,Sunny,0,77,191,310,40,26,237,427
2021-03-22,Summer,Heatwave,0,81,206,298,43,27,236,438
2021-03-23,Summer,Sunny,0,80,194,280,33,14,248,468
2021-03-24,Summer,Sunny,0,83,213,327,57,24,247,420
2021-03-25,Summer,Sunny,0,77,195,313,37,22,259,446
2021-03-26,Summer,Heatwave,0,70,191,352,39,17,280,428
2021-03-27,Summer,Sunny,0,84,199,313,62,28,264,451
2021-03-28,Summer,Cloudy,0,75,179,315,45,17,250,435
2021-03-29,Summer,Cloudy,0,74,197,263,30,14,192,429
2021-03-30,Summer,Sunny,0,79,205,307,58,16,268,461
2021-03-31,Summer,Heatwave,1,81,213,312,38,18,260,448
2021-04-01,Summer,Sunny,0,77,203,320,61,18,257,437
2021-04-02,Summer,Sunny,0,77,178,308,34,20,266,458
2021-04-03,Summer,Heatwave,0,78,220,324,59,26,290,466
2021-04-04,Summer,Heatwave,1,87,221,373,44,19,291,418
2021-04-05,Summer,Heatwave,0,79,201,280,54,26,215,435
2021-04-06,Summer,Sunny,0,75,188,323,50,21,274,451
2021-04-07,Summer,Sunny,0,75,192,317,37,25,250,433
2021-04-08,Summer,Sunny,0,78,196,349,64,17,250,401
2021-04-09,Summer,Heatwave,0,81,204,317,44,21,244,427
2021-04-10,Summer,Sunny,0,82,195,315,54,15,271,456
2021-04-11,Summer,Heatwave,0,80,187,321,52,18,270,449
2021-04-12,Summer,Sunny,0,75,215,323,55,23,281,458
2021-04-13,Summer,Sunny,0,77,203,336,45,25,245,409
2021-04-14,Summer,Sunny,0,83,184,279,54,16,208,429
2021-04-15,Summer,Sunny,1,74,204,310,48,27,230,420
2021-04-16,Summer,Sunny,0,77,202,343,36,20,306,463
2021-04-17,Summer,Heatwave,1,82,189,271,28,15,198,427
2021-04-18,Summer,Cloudy,0,84,217,297,51,19,243,446
2021-04-19,Summer,Sunny,0,79,202,303,56,23,250,447
2021-04-20,Summer,Sunny,0,77,196,295,50,29,243,448
2021-04-21,Summer,Sunny,0,73,198,339,43,24,284,445
2021-04-22,Summer,Cloudy,1,82,206,331,40,23,263,432
2021-04-23,Summer,Sunny,0,86,198,290,45,15,207,417
2021-04-24,Summer,Cloudy,0,92,198,284,33,25,238,454
2021-04-25,Summer,Sunny,0,81,215,307,42,18,232,425
2021-04-26,Summer,Sunny,0,79,178,329,53,28,235,406
2021-04-27,Summer,Cloudy,0,75,181,303,38,28,222,419
2021-04-28,Summer,Sunny,0,70,211,296,40,26,224,428
2021-04-29,Summer,Sunny,0,80,236,282,38,23,221,439
2021-04-30,Summer,Sunny,0,91,213,309,45,24,269,460
2021-05-01,Summer,Sunny,0,86,227,307,51,22,247,440
2021-05-02,Summer,Sunny,0,85,193,281,50,16,223,442
2021-05-03,Summer,Heatwave,0,81,190,325,54,28,239,414
2021-05-04,Summer,Heatwave,0,81,206,342,35,25,305,463
2021-05-05,Summer,Sunny,0,67,214,301,57,24,265,464
2021-05-06,Summer,Cloudy,1,83,180,327,51,22,282,455
2021-05-07,Summer,Sunny,0,77,196,272,52,16,207,435
2021-05-08,Summer,Sunny,0,76,199,318,62,28,258,440
2021-05-09,Summer,Sunny,0,78,189,311,45,20,241,430
2021-05-10,Summer,Sunny,0,78,191,291,55,27,227,436
2021-05-11,Summer,Sunny,1,76,212,301,41,29,215,414
2021-05-12,Summer,Cloudy,0,80,207,346,43,31,251,405
2021-05-13,Summer,Sunny,0,77,211,309,33,17,275,466
2021-05-14,Summer,Sunny,0,80,205,277,40,25,227,450
2021-05-15,Summer,Sunny,0,72,186,321,54,24,225,404
2021-05-16,Summer,Heatwave,0,78,206,305,60,18,262,457
2021-05-17,Summer,Cloudy,0,74,185,301,45,16,215,414
2021-05-18,Summer,Sunny,0,76,195,324,56,20,272,448
2021-05-19,Summer,Sunny,1,80,184,254,48,14,209,455
2021-05-20,Summer,Sunny,0,71,190,254,39,13,180,426
2021-05-21,Summer,Sunny,0,75,201,334,38,33,269,435
2021-05-22,Summer,Sunny,0,82,193,296,54,27,210,414
2021-05-23,Summer,Sunny,0,72,186,289,45,25,206,417
2021-05-24,Summer,Sunny,0,88,217,266,46,15,188,422
2021-05-25,Summer,Sunny,0,86,198,304,50,15,228,424
2021-05-26,Summer,Sunny,1,77,192,327,34,24,281,454
2021-05-27,Summer,Cloudy,0,76,183,336,39,29,259,423
2021-05-28,Summer,Cloudy,0,81,171,309,39,30,255,446
2021-05-29,Summer,Sunny,1,72,196,312,40,28,226,414
2021-05-30,Summer,Sunny,0,69,179,310,57,29,274,464
2021-05-31,Summer,Sunny,0,77,210,327,52,20,261,434
2021-06-01,Monsoon,Rainy,0,79,200,382,41,22,269,387
2021-06-02,Monsoon,Storm,0,80,223,375,52,23,302,427
2021-06-03,Monsoon,Rainy,0,76,203,366,56,20,269,403
2021-06-04,Monsoon,Cloudy,0,86,189,345,43,31,255,410
2021-06-05,Monsoon,Cloudy,0,72,171,334,34,31,273,439
2021-06-06,Monsoon,Rainy,0,74,212,330,45,21,245,415
2021-06-07,Monsoon,Rainy,0,82,180,369,53,34,274,405
2021-06-08,Monsoon,Rainy,0,74,193,372,70,19,300,428
2021-06-09,Monsoon,Rainy,0,73,225,387,73,32,289,402
2021-06-10,Monsoon,Rainy,0,80,209,374,56,28,270,396
2021-06-11,Monsoon,Rainy,0,74,205,386,56,24,301,415
2021-06-12,Monsoon,Cloudy,0,79,214,356,58,31,252,396
