Date,Seasonal Factors,Weather,Public Holidays,Doctors,Nurses,Patients,Emergency Cases,ICU Admissions,Discharge Count,Available Beds
4/3/2020,Summer,Heatwave,No,91,214,295,43,24,236,441
4/4/2020,Summer,Sunny,No,82,223,314,41,30,248,434
4/5/2020,Summer,Sunny,No,72,203,302,37,18,220,418
4/6/2020,Summer,Heatwave,No,76,191,290,47,23,246,456
4/7/2020,Summer,Sunny,No,76,224,274,37,17,236,462
4/8/2020,Summer,Sunny,No,75,198,289,34,22,227,438
4/9/2020,Summer,Sunny,No,78,190,304,53,23,259,455
4/10/2020,Summer,Sunny,No,81,188,314,54,22,256,442
4/11/2020,Summer,Heatwave,No,83,182,303,57,22,227,424
4/12/2020,Summer,Cloudy,No,85,242,316,49,29,279,463
4/13/2020,Summer,Sunny,Yes,82,221,281,35,15,235,454
4/14/2020,Summer,Sunny,No,70,190,321,59,29,281,460
4/15/2020,Summer,Sunny,No,74,225,271,34,19,204,433
4/16/2020,Summer,Sunny,No,79,207,324,53,21,286,462
4/17/2020,Summer,Sunny,No,80,207,312,37,18,241,429
4/18/2020,Summer,Heatwave,No,84,189,253,41,22,177,424
4/19/2020,Summer,Sunny,No,80,192,318,58,25,227,409
4/20/2020,Summer,Sunny,Yes,80,199,344,52,29,246,402
4/21/2020,Summer,Sunny,No,81,170,331,48,21,245,414
4/22/2020,Summer,Sunny,Yes,78,192,300,59,20,221,421
4/23/2020,Summer,Sunny,No,80,200,304,31,29,216,412
4/24/2020,Summer,Heatwave,No,85,219,317,42,31,278,461
4/25/2020,Summer,Sunny,No,79,190,318,61,27,275,457
4/26/2020,Summer,Heatwave,No,79,212,310,50,27,264,454
4/27/2020,Summer,Sunny,No,79,169,289,44,24,229,440
4/28/2020,Summer,Sunny,No,86,217,324,53,25,254,430
4/29/2020,Summer,Sunny,No,74,186,324,42,25,254,430
4/30/2020,Summer,Sunny,No,88,201,296,31,29,222,426
5/1/2020,Summer,Sunny,No,74,206,280,35,24,230,450
5/2/2020,Summer,Sunny,No,76,203,281,37,23,200,419
5/3/2020,Summer,Heatwave,Yes,83,198,354,52,21,294,440
5/4/2020,Summer,Heatwave,No,85,181,323,45,31,259,436
5/5/2020,Summer,Sunny,No,72,186,299,45,22,258,459
5/6/2020,Summer,Sunny,No,74,214,295,35,28,263,468
5/7/2020,Summer,Sunny,No,81,191,255,30,21,223,468
5/8/2020,Summer,Sunny,No,91,198,297,40,15,250,453
5/9/2020,Summer,Sunny,No,86,177,270,39,20,212,442
5/10/2020,Summer,Cloudy,No,78,212,303,40,28,225,422
5/11/2020,Summer,Sunny,No,67,180,329,51,17,274,445
5/12/2020,Summer,Sunny,No,80,213,275,36,25,203,428
5/13/2020,Summer,Sunny,No,81,184,305,35,24,214,409
5/14/2020,Summer,Sunny,No,78,215,324,60,16,263,439
5/15/2020,Summer,Heatwave,No,75,200,305,36,20,237,432
5/16/2020,Summer,Sunny,No,80,191,286,56,14,250,464
5/17/2020,Summer,Sunny,No,75,224,300,59,15,248,448
5/18/2020,Summer,Heatwave,No,89,198,323,54,30,267,444
5/19/2020,Summer,Sunny,No,87,194,306,45,26,262,456
5/20/2020,Summer,Heatwave,No,83,213,299,53,19,229,430
5/21/2020,Summer,Sunny,Yes,80,177,348,65,19,310,462
5/22/2020,Summer,Sunny,No,76,162,312,53,16,232,420
5/23/2020,Summer,Heatwave,No,79,217,269,29,25,235,466
5/24/2020,Summer,Sunny,No,88,187,315,31,25,277,462
5/25/2020,Summer,Sunny,No,84,212,323,38,18,228,405
5/26/2020,Summer,Sunny,No,81,200,269,31,22,222,453
5/27/2020,Summer,Sunny,No,84,182,243,28,24,206,463
5/28/2020,Summer,Heatwave,No,82,209,273,41,24,243,470
5/29/2020,Summer,Cloudy,No,81,193,297,45,21,222,425
5/30/2020,Summer,Cloudy,No,84,183,325,55,29,264,439
5/31/2020,Summer,Heatwave,Yes,82,184,297,35,25,253,456
6/1/2020,Monsoon,Rainy,No,84,174,373,40,20,272,399
6/2/2020,Monsoon,Rainy,No,80,206,287,47,27,249,462
6/3/2020,Monsoon,Rainy,No,78,185,364,54,34,284,420
6/4/2020,Monsoon,Rainy,No,77,199,349,58,27,288,439
6/5/2020,Monsoon,Rainy,No,76,197,412,56,31,291,379
6/6/2020,Monsoon,Cloudy,No,71,185,312,54,19,232,420
6/7/2020,Monsoon,Rainy,Yes,75,177,379,63,34,301,422
6/8/2020,Monsoon,Rainy,No,75,238,312,51,22,236,424
6/9/2020,Monsoon,Rainy,No,77,199,346,35,27,308,462
6/10/2020,Monsoon,Cloudy,No,87,227,317,58,18,272,455
6/11/2020,Monsoon,Storm,No,79,217,417,57,25,364,447
6/12/2020,Monsoon,Storm,No,81,195,351,39,34,278,427
6/13/2020,Monsoon,Rainy,No,81,202,354,62,26,281,427
6/14/2020,Monsoon,Cloudy,No,87,202,358,53,32,308,450
6/15/2020,Monsoon,Rainy,No,77,227,331,34,30,257,426
6/16/2020,Monsoon,Cloudy,No,78,212,386,68,38,307,421
6/17/2020,Monsoon,Rainy,No,79,187,376,53,37,302,426
6/18/2020,Monsoon,Rainy,No,85,205,382,67,27,313,431
6/19/2020,Monsoon,Rainy,No,86,212,329,57,32,273,444
6/20/2020,Monsoon,Storm,No,82,182,388,42,26,324,436
6/21/2020,Monsoon,Rainy,No,86,207,385,62,30,303,418
6/22/2020,Monsoon,Cloudy,No,80,220,354,48,32,268,414
6/23/2020,Monsoon,Rainy,No,79,187,382,59,36,337,455
6/24/2020,Monsoon,Rainy,No,85,189,366,39,27,316,450
6/25/2020,Monsoon,Rainy,Yes,82,217,340,53,24,238,398
6/26/2020,Monsoon,Rainy,No,76,194,355,63,30,284,429
6/27/2020,Monsoon,Rainy,No,84,185,347,68,25,261,414
6/28/2020,Monsoon,Rainy,No,78,213,362,47,30,299,437
6/29/2020,Monsoon,Storm,No,78,208,385,44,34,308,423
6/30/2020,Monsoon,Rainy,Yes,84,201,338,46,31,238,400
7/1/2020,Monsoon,Cloudy,No,79,216,348,35,21,294,446
7/2/2020,Monsoon,Rainy,No,81,217,339,47,26,255,416
7/3/2020,Monsoon,Cloudy,No,83,198,340,65,17,255,415
7/4/2020,Monsoon,Rainy,No,76,229,339,40,30,239,400
7/5/2020,Monsoon,Rainy,No,81,223,361,53,20,312,451
7/6/2020,Monsoon,Rainy,No,86,170,373,58,34,304,431
7/7/2020,Monsoon,Rainy,No,75,184,368,43,25,293,425
7/8/2020,Monsoon,Cloudy,No,82,166,364,48,21,303,439
7/9/2020,Monsoon,Rainy,No,75,195,375,71,33,288,413
7/10/2020,Monsoon,Rainy,No,85,181,419,54,25,341,422
7/11/2020,Monsoon,Cloudy,No,85,187,363,59,25,272,409
7/12/2020,Monsoon,Rainy,No,78,216,385,43,30,274,389
7/13/2020,Monsoon,Storm,No,91,173,384,64,26,311,427
7/14/2020,Monsoon,Rainy,No,85,201,404,51,23,300,396
7/15/2020,Monsoon,Cloudy,Yes,83,201,394,48,27,334,440
7/16/2020,Monsoon,Rainy,No,83,198,338,37,19,267,429
7/17/2020,Monsoon,Rainy,No,84,201,367,38,31,275,408
7/18/2020,Monsoon,Rainy,No,75,166,366,72,21,300,434
7/19/2020,Monsoon,Cloudy,Yes,80,187,400,56,29,289,389
7/20/2020,Monsoon,Rainy,No,81,223,338,60,26,288,450
7/21/2020,Monsoon,Rainy,No,77,182,391,75,38,309,418
7/22/2020,Monsoon,Storm,No,82,224,360,43,19,310,450
7/23/2020,Monsoon,Cloudy,No,86,178,380,71,36,276,396
7/24/2020,Monsoon,Cloudy,No,77,177,367,62,22,284,417
7/25/2020,Monsoon,Cloudy,No,79,185,363,57,33,267,404
7/26/2020,Monsoon,Rainy,No,75,216,365,66,19,259,394
7/27/2020,Monsoon,Rainy,No,71,191,376,41,37,335,459
7/28/2020,Monsoon,Storm,No,83,205,408,51,36,344,436
7/29/2020,Monsoon,Cloudy,No,79,201,309,34,16,236,427
7/30/2020,Monsoon,Rainy,No,80,199,373,70,22,279,406
7/31/2020,Monsoon,Rainy,No,75,219,361,39,27,267,406
8/1/2020,Monsoon,Cloudy,Yes,79,211,375,74,28,265,390
8/2/2020,Monsoon,Rainy,Yes,85,182,320,35,26,230,410
8/3/2020,Monsoon,Rainy,No,80,195,374,62,27,269,395
8/4/2020,Monsoon,Rainy,No,80,226,356,59,30,296,440
8/5/2020,Monsoon,Rainy,No,81,204,339,65,22,277,438
8/6/2020,Monsoon,Storm,No,73,177,361,47,21,293,432
8/7/2020,Monsoon,Rainy,No,83,178,352,46,18,298,446
8/8/2020,Monsoon,Storm,Yes,73,213,336,62,22,252,416
8/9/2020,Monsoon,Rainy,No,75,210,362,71,25,278,416
8/10/2020,Monsoon,Rainy,Yes,74,186,394,40,32,285,391
8/11/2020,Monsoon,Storm,No,79,211,346,56,31,282,436
8/12/2020,Monsoon,Rainy,No,78,223,366,45,22,324,458
8/13/2020,Monsoon,Rainy,No,79,221,362,62,27,315,453
8/14/2020,Monsoon,Rainy,No,75,224,386,68,23,313,427
8/15/2020,Monsoon,Rainy,No,85,208,357,62,34,295,438
8/16/2020,Monsoon,Rainy,No,84,197,380,54,31,341,461
8/17/2020,Monsoon,Cloudy,No,79,193,352,40,29,282,430
8/18/2020,Monsoon,Storm,No,77,199,409,64,31,357,448
8/19/2020,Monsoon,Cloudy,No,77,186,349,62,22,279,430
8/20/2020,Monsoon,Rainy,No,78,194,342,65,20,242,400
8/21/2020,Monsoon,Rainy,No,72,219,357,51,29,316,459
8/22/2020,Monsoon,Rainy,No,75,175,341,42,32,246,405
8/23/2020,Monsoon,Rainy,No,84,176,328,36,19,275,447
8/24/2020,Monsoon,Rainy,No,81,212,378,67,29,282,404
8/25/2020,Monsoon,Rainy,No,88,194,283,43,21,249,466
8/26/2020,Monsoon,Cloudy,No,78,171,342,57,28,253,411
8/27/2020,Monsoon,Rainy,No,78,199,326,37,25,237,411
8/28/2020,Monsoon,Rainy,No,77,196,363,36,23,285,422
8/29/2020,Monsoon,Cloudy,Yes,78,193,325,63,27,259,434
8/30/2020,Monsoon,Rainy,No,76,210,373,67,23,322,449
8/31/2020,Monsoon,Cloudy,No,81,180,376,52,31,320,444
9/1/2020,Post Monsoon,Sunny,No,80,200,279,40,18,213,434
9/2/2020,Post Monsoon,Humid,Yes,77,196,344,66,18,267,423
9/3/2020,Post Monsoon,Sunny,No,86,200,332,40,18,270,438
9/4/2020,Post Monsoon,Sunny,No,89,174,343,61,31,277,434
9/5/2020,Post Monsoon,Sunny,No,85,192,283,28,15,246,463
9/6/2020,Post Monsoon,Sunny,No,82,200,279,52,18,221,442
9/7/2020,Post Monsoon,Sunny,No,83,208,357,56,22,313,456
9/8/2020,Post Monsoon,Cloudy,No,89,227,299,44,15,221,422
9/9/2020,Post Monsoon,Sunny,No,83,212,306,52,24,267,461
9/10/2020,Post Monsoon,Sunny,No,77,206,335,35,30,254,419
9/11/2020,Post Monsoon,Humid,No,81,219,290,34,28,248,458
9/12/2020,Post Monsoon,Sunny,No,83,195,313,44,30,254,441
9/13/2020,Post Monsoon,Sunny,No,75,223,342,55,17,299,457
9/14/2020,Post Monsoon,Cloudy,No,78,216,284,32,17,211,427
9/15/2020,Post Monsoon,Sunny,No,85,193,307,42,21,257,450
9/16/2020,Post Monsoon,Sunny,No,70,228,291,36,27,253,462
9/17/2020,Post Monsoon,Humid,No,73,206,300,49,20,256,456
9/18/2020,Post Monsoon,Humid,No,79,232,349,66,27,283,434
9/19/2020,Post Monsoon,Cloudy,Yes,81,204,375,43,31,313,438
9/20/2020,Post Monsoon,Humid,No,73,191,326,38,21,241,415
9/21/2020,Post Monsoon,Cloudy,Yes,79,188,353,56,27,262,409
9/22/2020,Post Monsoon,Cloudy,No,85,194,332,48,17,250,418
9/23/2020,Post Monsoon,Sunny,No,80,191,303,52,22,262,459
9/24/2020,Post Monsoon,Cloudy,No,84,219,325,41,22,238,413
9/25/2020,Post Monsoon,Sunny,Yes,77,199,307,47,20,233,426
9/26/2020,Post Monsoon,Cloudy,No,75,175,296,41,18,261,465
9/27/2020,Post Monsoon,Cloudy,No,84,203,317,40,28,269,452
9/28/2020,Post Monsoon,Sunny,No,81,201,293,50,27,248,455
9/29/2020,Post Monsoon,Sunny,No,74,192,288,51,27,227,439
9/30/2020,Post Monsoon,Humid,No,75,204,302,40,21,253,451
10/1/2020,Post Monsoon,Sunny,No,87,199,348,56,21,282,434
10/2/2020,Post Monsoon,Sunny,No,75,209,358,42,19,255,397
10/3/2020,Post Monsoon,Cloudy,No,84,208,319,57,26,260,441
10/4/2020,Post Monsoon,Cloudy,No,77,205,334,42,22,264,430
10/5/2020,Post Monsoon,Cloudy,No,79,180,305,35,19,220,415
10/6/2020,Post Monsoon,Sunny,No,81,231,268,51,18,206,438
10/7/2020,Post Monsoon,Sunny,No,69,176,297,42,23,261,464
10/8/2020,Post Monsoon,Sunny,No,72,198,312,51,18,268,456
10/9/2020,Post Monsoon,Sunny,No,80,183,323,58,31,285,462
10/10/2020,Post Monsoon,Sunny,No,76,205,317,53,27,267,450
10/11/2020,Post Monsoon,Cloudy,No,84,202,312,48,16,257,445
10/12/2020,Post Monsoon,Cloudy,No,71,197,305,41,19,221,416
10/13/2020,Post Monsoon,Humid,No,82,222,328,62,17,236,408
10/14/2020,Post Monsoon,Sunny,No,73,216,285,32,17,213,428
10/15/2020,Post Monsoon,Humid,No,78,195,340,64,21,259,419
10/16/2020,Post Monsoon,Cloudy,Yes,74,212,325,55,27,266,441
10/17/2020,Post Monsoon,Humid,Yes,89,223,391,61,33,342,451
10/18/2020,Post Monsoon,Cloudy,No,73,216,312,41,16,273,461
10/19/2020,Post Monsoon,Cloudy,No,79,197,307,35,24,256,449
10/20/2020,Post Monsoon,Humid,No,71,176,305,44,29,248,443
10/21/2020,Post Monsoon,Cloudy,Yes,87,204,328,58,26,245,417
10/22/2020,Post Monsoon,Sunny,No,82,210,335,58,32,297,462
10/23/2020,Post Monsoon,Cloudy,No,80,188,318,52,21,265,447
10/24/2020,Post Monsoon,Sunny,No,87,200,344,68,25,277,433
10/25/2020,Post Monsoon,Humid,No,80,198,331,65,24,238,407
10/26/2020,Post Monsoon,Cloudy,No,81,220,320,44,30,276,456
10/27/2020,Post Monsoon,Sunny,No,80,227,329,39,22,253,424
10/28/2020,Post Monsoon,Cloudy,No,82,217,349,51,34,307,458
10/29/2020,Post Monsoon,Sunny,No,77,198,336,61,25,246,410
10/30/2020,Post Monsoon,Cloudy,No,78,217,327,47,19,232,405
10/31/2020,Post Monsoon,Cloudy,No,84,209,330,44,18,259,429
11/1/2020,Post Monsoon,Cloudy,No,81,198,291,50,17,208,417
11/2/2020,Post Monsoon,Cloudy,No,79,231,384,63,19,273,389
11/3/2020,Post Monsoon,Humid,No,72,188,333,65,28,280,447
11/4/2020,Post Monsoon,Cloudy,No,87,209,335,51,25,251,416
11/5/2020,Post Monsoon,Cloudy,No,76,212,319,62,27,264,445
11/6/2020,Post Monsoon,Sunny,No,84,195,262,33,23,213,451
11/7/2020,Post Monsoon,Cloudy,No,80,208,313,58,30,227,414
11/8/2020,Post Monsoon,Sunny,No,73,214,321,43,17,249,428
11/9/2020,Post Monsoon,Humid,No,86,203,299,54,17,213,414
11/10/2020,Post Monsoon,Sunny,No,81,207,299,57,23,234,435
11/11/2020,Post Monsoon,Humid,No,86,201,311,50,17,229,418
11/12/2020,Post Monsoon,Sunny,No,79,211,339,58,18,243,404
11/13/2020,Post Monsoon,Cloudy,No,83,196,351,68,29,267,416
11/14/2020,Post Monsoon,Sunny,No,71,195,324,44,27,227,403
11/15/2020,Post Monsoon,Sunny,No,77,200,305,46,28,259,454
11/16/2020,Post Monsoon,Sunny,No,73,217,310,58,29,226,416
11/17/2020,Post Monsoon,Humid,No,78,173,322,53,23,265,443
11/18/2020,Post Monsoon,Sunny,No,82,186,325,60,32,281,456
11/19/2020,Post Monsoon,Humid,Yes,76,234,350,56,18,309,459
11/20/2020,Post Monsoon,Sunny,No,84,204,309,53,28,250,441
11/21/2020,Post Monsoon,Sunny,No,75,193,333,33,22,285,452
11/22/2020,Post Monsoon,Sunny,No,84,211,331,44,31,261,430
11/23/2020,Post Monsoon,Cloudy,No,86,188,310,54,18,247,437
11/24/2020,Post Monsoon,Humid,No,85,168,277,38,24,224,447
11/25/2020,Post Monsoon,Sunny,No,78,205,297,40,21,247,450
11/26/2020,Post Monsoon,Cloudy,No,69,189,359,70,24,299,440
11/27/2020,Post Monsoon,Cloudy,No,82,201,277,43,14,237,460
11/28/2020,Post Monsoon,Sunny,No,79,204,352,41,30,289,437
11/29/2020,Post Monsoon,Cloudy,No,75,202,276,40,16,241,465
11/30/2020,Post Monsoon,Cloudy,No,77,174,300,45,21,252,452
12/1/2020,Winter,Cold,No,87,200,330,65,18,292,462
12/2/2020,Winter,Fog,No,74,206,384,65,30,326,442
12/3/2020,Winter,Cold,No,82,178,340,51,20,288,448
12/4/2020,Winter,Fog,No,81,177,334,47,26,291,457
12/5/2020,Winter,Fog,No,78,183,316,60,30,262,446
12/6/2020,Winter,Cloudy,No,83,211,353,58,33,259,406
12/7/2020,Winter,Cold,No,88,170,327,44,19,234,407
12/8/2020,Winter,Fog,No,78,212,334,48,18,254,420
12/9/2020,Winter,Fog,No,78,205,331,42,17,285,454
12/10/2020,Winter,Cold,No,83,196,357,69,32,251,394
12/11/2020,Winter,Fog,Yes,84,177,379,64,23,276,397
12/12/2020,Winter,Fog,No,79,188,317,44,20,228,411
12/13/2020,Winter,Fog,No,78,211,324,38,19,229,405
12/14/2020,Winter,Sunny,No,68,218,321,37,29,276,455
12/15/2020,Winter,Cloudy,No,76,184,344,50,34,260,416
12/16/2020,Winter,Cloudy,No,74,217,362,53,31,306,444
12/17/2020,Winter,Cloudy,No,83,210,344,48,31,250,406
12/18/2020,Winter,Cloudy,No,78,199,285,52,23,222,437
12/19/2020,Winter,Cold,No,78,188,358,70,27,258,400
12/20/2020,Winter,Cloudy,Yes,79,191,326,44,28,228,402
12/21/2020,Winter,Fog,No,75,227,322,41,16,264,442
12/22/2020,Winter,Cloudy,No,87,202,344,60,18,273,429
12/23/2020,Winter,Cloudy,No,86,219,337,48,28,263,426
12/24/2020,Winter,Cold,No,88,203,361,43,24,258,397
12/25/2020,Winter,Cold,No,83,193,324,38,24,264,440
12/26/2020,Winter,Fog,No,79,208,315,40,28,269,454
12/27/2020,Winter,Cloudy,Yes,88,232,352,35,27,251,399
12/28/2020,Winter,Cloudy,No,76,190,364,70,32,284,420
12/29/2020,Winter,Sunny,No,75,213,355,50,25,270,415
12/30/2020,Winter,Fog,No,76,202,342,37,22,300,458
12/31/2020,Winter,Cloudy,No,82,178,373,43,23,280,407
1/1/2021,Winter,Cold,No,76,177,368,48,20,327,459
1/2/2021,Winter,Sunny,No,79,193,359,55,18,310,451
1/3/2021,Winter,Cold,No,71,205,310,52,16,223,413
1/4/2021,Winter,Cold,No,82,213,359,46,22,285,426
1/5/2021,Winter,Cold,No,72,176,334,65,21,277,443
1/6/2021,Winter,Cloudy,No,75,209,330,58,22,270,440
1/7/2021,Winter,Sunny,Yes,86,198,342,62,27,285,443
1/8/2021,Winter,Fog,No,85,200,335,44,29,263,428
1/9/2021,Winter,Fog,No,81,208,324,44,19,285,461
1/10/2021,Winter,Sunny,No,81,226,344,52,30,259,415
1/11/2021,Winter,Cold,No,77,204,335,48,19,240,405
1/12/2021,Winter,Cloudy,No,76,179,345,43,34,308,463
1/13/2021,Winter,Cold,Yes,78,197,373,74,23,309,436
1/14/2021,Winter,Fog,No,72,212,332,61,30,276,444
1/15/2021,Winter,Cloudy,Yes,81,213,341,42,20,294,453
1/16/2021,Winter,Cloudy,No,80,209,289,54,28,226,437
1/17/2021,Winter,Fog,No,75,192,359,56,32,279,420
1/18/2021,Winter,Fog,No,87,179,341,34,23,303,462
1/19/2021,Winter,Sunny,No,83,208,335,45,23,260,425
1/20/2021,Winter,Fog,No,83,181,369,37,18,264,395
1/21/2021,Winter,Sunny,No,77,210,307,33,19,233,426
1/22/2021,Winter,Fog,No,79,210,341,40,21,298,457
1/23/2021,Winter,Cold,Yes,83,192,335,49,24,240,405
1/24/2021,Winter,Sunny,No,80,198,356,49,20,300,444
1/25/2021,Winter,Cloudy,Yes,88,202,304,34,22,228,424
1/26/2021,Winter,Cold,No,78,190,360,50,30,305,445
1/27/2021,Winter,Cloudy,No,77,179,359,46,24,288,429
1/28/2021,Winter,Fog,No,83,199,316,44,19,261,445
1/29/2021,Winter,Fog,Yes,73,200,361,42,27,270,409
1/30/2021,Winter,Sunny,No,84,220,317,51,16,232,415
1/31/2021,Winter,Cloudy,No,73,188,350,36,23,249,399
2/1/2021,Winter,Cloudy,No,83,216,360,49,27,311,451
2/2/2021,Winter,Cold,No,76,182,314,59,20,264,450
2/3/2021,Winter,Fog,No,82,179,307,43,20,232,425
2/4/2021,Winter,Fog,No,84,195,367,52,33,318,451
2/5/2021,Winter,Cold,Yes,80,185,408,43,39,353,445
2/6/2021,Winter,Cloudy,No,74,179,352,56,32,256,404
2/7/2021,Winter,Cold,No,75,229,354,68,19,298,444
2/8/2021,Winter,Sunny,No,76,193,331,42,21,251,420
2/9/2021,Winter,Fog,No,70,234,344,47,29,272,428
2/10/2021,Winter,Cold,No,85,185,348,55,34,273,425
2/11/2021,Winter,Fog,No,80,174,335,36,20,274,439
2/12/2021,Winter,Cold,No,74,219,373,72,35,286,413
2/13/2021,Winter,Fog,No,87,189,344,50,29,245,401
2/14/2021,Winter,Sunny,No,76,202,347,38,34,289,442
2/15/2021,Winter,Fog,No,81,179,335,44,18,298,463
2/16/2021,Winter,Sunny,No,75,199,338,46,23,281,443
2/17/2021,Winter,Cold,No,69,179,370,49,27,298,428
2/18/2021,Winter,Sunny,Yes,73,198,363,61,30,265,402
2/19/2021,Winter,Cold,No,77,192,344,46,28,283,439
2/20/2021,Winter,Sunny,No,84,203,344,45,32,282,438
2/21/2021,Winter,Fog,No,81,209,330,43,30,271,441
2/22/2021,Winter,Cloudy,No,80,203,304,54,16,267,463
2/23/2021,Winter,Sunny,No,69,206,379,49,28,319,440
2/24/2021,Winter,Fog,Yes,86,198,386,39,27,330,444
2/25/2021,Winter,Fog,No,81,193,371,50,37,282,411
2/26/2021,Winter,Cold,No,79,207,313,40,22,236,423
2/27/2021,Winter,Sunny,No,85,198,376,71,31,278,402
2/28/2021,Winter,Cold,No,86,198,389,57,24,332,443
3/1/2021,Summer,Sunny,No,85,205,326,40,26,273,447
3/2/2021,Summer,Sunny,No,78,184,341,67,20,262,421
3/3/2021,Summer,Sunny,No,74,221,319,39,25,232,413
3/4/2021,Summer,Heatwave,No,84,196,278,49,25,241,463
3/5/2021,Summer,Sunny,No,73,201,312,51,15,242,430
3/6/2021,Summer,Heatwave,No,89,199,274,40,20,202,428
3/7/2021,Summer,Cloudy,No,80,209,285,40,28,207,422
3/8/2021,Summer,Sunny,No,74,205,307,57,17,271,464
3/9/2021,Summer,Heatwave,No,73,199,304,44,17,220,416
3/10/2021,Summer,Sunny,No,73,221,311,42,22,240,429
3/11/2021,Summer,Heatwave,Yes,80,151,275,37,25,227,452
3/12/2021,Summer,Sunny,No,79,218,296,37,23,231,435
3/13/2021,Summer,Heatwave,No,73,213,313,44,23,248,435
3/14/2021,Summer,Sunny,No,78,172,318,35,17,273,455
3/15/2021,Summer,Sunny,Yes,73,213,340,36,33,305,465
3/16/2021,Summer,Sunny,No,82,215,306,47,20,242,436
3/17/2021,Summer,Sunny,No,79,208,290,42,18,224,434
3/18/2021,Summer,Heatwave,No,78,176,312,36,22,243,431
3/19/2021,Summer,Sunny,No,73,210,292,32,20,225,433
3/20/2021,Summer,Heatwave,No,78,215,322,36,23,255,433
3/21/2021,Summer,Sunny,No,77,191,310,40,26,237,427
3/22/2021,Summer,Heatwave,No,81,206,298,43,27,236,438
3/23/2021,Summer,Sunny,No,80,194,280,33,14,248,468
3/24/2021,Summer,Sunny,No,83,213,327,57,24,247,420
3/25/2021,Summer,Sunny,No,77,195,313,37,22,259,446
3/26/2021,Summer,Heatwave,No,70,191,352,39,17,280,428
3/27/2021,Summer,Sunny,No,84,199,313,62,28,264,451
3/28/2021,Summer,Cloudy,No,75,179,315,45,17,250,435
3/29/2021,Summer,Cloudy,No,74,197,263,30,14,192,429
3/30/2021,Summer,Sunny,No,79,205,307,58,16,268,461
3/31/2021,Summer,Heatwave,Yes,81,213,312,38,18,260,448
4/1/2021,Summer,Sunny,No,77,203,320,61,18,257,437
4/2/2021,Summer,Sunny,No,77,178,308,34,20,266,458
4/3/2021,Summer,Heatwave,No,78,220,324,59,26,290,466
4/4/2021,Summer,Heatwave,Yes,87,221,373,44,19,291,418
4/5/2021,Summer,Heatwave,No,79,201,280,54,26,215,435
4/6/2021,Summer,Sunny,No,75,188,323,50,21,274,451
4/7/2021,Summer,Sunny,No,75,192,317,37,25,250,433
4/8/2021,Summer,Sunny,No,78,196,349,64,17,250,401
4/9/2021,Summer,Heatwave,No,81,204,317,44,21,244,427
4/10/2021,Summer,Sunny,No,82,195,315,54,15,271,456
4/11/2021,Summer,Heatwave,No,80,187,321,52,18,270,449
4/12/2021,Summer,Sunny,No,75,215,323,55,23,281,458
4/13/2021,Summer,Sunny,No,77,203,336,45,25,245,409
4/14/2021,Summer,Sunny,No,83,184,279,54,16,208,429
4/15/2021,Summer,Sunny,Yes,74,204,310,48,27,230,420
4/16/2021,Summer,Sunny,No,77,202,343,36,20,306,463
4/17/2021,Summer,Heatwave,Yes,82,189,271,28,15,198,427
4/18/2021,Summer,Cloudy,No,84,217,297,51,19,243,446
4/19/2021,Summer,Sunny,No,79,202,303,56,23,250,447
4/20/2021,Summer,Sunny,No,77,196,295,50,29,243,448
4/21/2021,Summer,Sunny,No,73,198,339,43,24,284,445
4/22/2021,Summer,Cloudy,Yes,82,206,331,40,23,263,432
4/23/2021,Summer,Sunny,No,86,198,290,45,15,207,417
4/24/2021,Summer,Cloudy,No,92,198,284,33,25,238,454
4/25/2021,Summer,Sunny,No,81,215,307,42,18,232,425
4/26/2021,Summer,Sunny,No,79,178,329,53,28,235,406
4/27/2021,Summer,Cloudy,No,75,181,303,38,28,222,419
4/28/2021,Summer,Sunny,No,70,211,296,40,26,224,428
4/29/2021,Summer,Sunny,No,80,236,282,38,23,221,439
4/30/2021,Summer,Sunny,No,91,213,309,45,24,269,460
5/1/2021,Summer,Sunny,No,86,227,307,51,22,247,440
5/2/2021,Summer,Sunny,No,85,193,281,50,16,223,442
5/3/2021,Summer,Heatwave,No,81,190,325,54,28,239,414
5/4/2021,Summer,Heatwave,No,81,206,342,35,25,305,463
5/5/2021,Summer,Sunny,No,67,214,301,57,24,265,464
5/6/2021,Summer,Cloudy,Yes,83,180,327,51,22,282,455
5/7/2021,Summer,Sunny,No,77,196,272,52,16,207,435
5/8/2021,Summer,Sunny,No,76,199,318,62,28,258,440
5/9/2021,Summer,Sunny,No,78,189,311,45,20,241,430
5/10/2021,Summer,Sunny,No,78,191,291,55,27,227,436
5/11/2021,Summer,Sunny,Yes,76,212,301,41,29,215,414
5/12/2021,Summer,Cloudy,No,80,207,346,43,31,251,405
5/13/2021,Summer,Sunny,No,77,211,309,33,17,275,466
5/14/2021,Summer,Sunny,No,80,205,277,40,25,227,450
5/15/2021,Summer,Sunny,No,72,186,321,54,24,225,404
5/16/2021,Summer,Heatwave,No,78,206,305,60,18,262,457
5/17/2021,Summer,Cloudy,No,74,185,301,45,16,215,414
5/18/2021,Summer,Sunny,No,76,195,324,56,20,272,448
5/19/2021,Summer,Sunny,Yes,80,184,254,48,14,209,455
5/20/2021,Summer,Sunny,No,71,190,254,39,13,180,426
5/21/2021,Summer,Sunny,No,75,201,334,38,33,269,435
